OrderID,OrderDate,ShippingDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit
ORD-003925,2023-10-22 05:00:00,2023-10-26 05:00:00,CUST-0530,PROD-0150,10,0.05,5399.14,3322.54
ORD-003926,2023-12-22 07:00:00,2023-12-25 07:00:00,CUST-0172,PROD-0158,9,0.1,4138.29,2288.16
ORD-003927,2023-02-22 07:00:00,2023-03-01 07:00:00,CUST-0193,PROD-0105,9,0.0,2359.62,1150.02
ORD-003928,2023-10-14 22:00:00,2023-10-18 22:00:00,CUST-0190,PROD-0119,6,0.1,2269.62,1036.62
ORD-003929,2023-01-14 20:00:00,2023-01-18 20:00:00,CUST-0670,PROD-0182,9,0.1,7079.32,3364.93
ORD-003930,2023-07-17 17:00:00,2023-07-20 17:00:00,CUST-0803,PROD-0029,1,0.1,874.23,331.98
ORD-003931,2023-09-07 21:00:00,2023-09-10 21:00:00,CUST-0620,PROD-0156,5,0.05,3835.48,1659.88
ORD-003932,2023-01-04 06:00:00,2023-01-07 06:00:00,CUST-0561,PROD-0019,10,0.0,2274.2,1370.7
ORD-003933,2023-12-12 16:00:00,2023-12-19 16:00:00,CUST-0105,PROD-0159,10,0.0,1144.8,471.4
ORD-003934,2023-02-27 15:00:00,2023-03-04 15:00:00,CUST-0915,PROD-0098,8,0.05,1753.24,834.12
ORD-003935,2023-01-25 06:00:00,2023-01-30 06:00:00,CUST-0869,PROD-0075,6,0.05,5027.74,2044.0
ORD-003936,2023-05-18 01:00:00,2023-05-19 01:00:00,CUST-0441,PROD-0104,6,0.05,3477.86,1817.9
ORD-003937,2023-07-21 09:00:00,2023-07-22 09:00:00,CUST-0751,PROD-0141,6,0.1,198.18,106.08
ORD-003938,2023-08-21 03:00:00,2023-08-24 03:00:00,CUST-0014,PROD-0108,6,0.05,2918.68,1382.32
ORD-003939,2023-02-24 06:00:00,2023-03-02 06:00:00,CUST-0830,PROD-0056,3,0.1,2186.84,833.93
ORD-003940,2023-11-14 06:00:00,2023-11-21 06:00:00,CUST-0021,PROD-0033,7,0.2,2870.56,1679.58
ORD-003941,2023-09-26 03:00:00,2023-09-28 03:00:00,CUST-0974,PROD-0004,7,0.2,1345.85,537.35
ORD-003942,2023-06-12 01:00:00,2023-06-13 01:00:00,CUST-0642,PROD-0081,10,0.1,6483.96,3882.56
ORD-003943,2023-03-18 22:00:00,2023-03-25 22:00:00,CUST-0940,PROD-0136,2,0.1,28.51,15.67
ORD-003944,2023-02-14 01:00:00,2023-02-21 01:00:00,CUST-0714,PROD-0099,6,0.05,1629.17,1078.97
ORD-003945,2023-08-22 12:00:00,2023-08-27 12:00:00,CUST-0665,PROD-0104,9,0.0,5491.35,3001.41
ORD-003946,2023-12-23 18:00:00,2023-12-28 18:00:00,CUST-0931,PROD-0140,8,0.0,6736.8,2857.36
ORD-003947,2023-11-06 23:00:00,2023-11-13 23:00:00,CUST-0449,PROD-0047,3,0.2,567.96,162.12
ORD-003948,2023-01-04 08:00:00,2023-01-07 08:00:00,CUST-0807,PROD-0189,3,0.05,2455.45,912.37
ORD-003949,2023-09-21 16:00:00,2023-09-26 16:00:00,CUST-0845,PROD-0160,6,0.2,3409.15,1573.99
ORD-003950,2023-03-25 04:00:00,2023-03-28 04:00:00,CUST-0511,PROD-0147,9,0.2,1670.26,1000.93
ORD-003951,2023-08-02 01:00:00,2023-08-05 01:00:00,CUST-0733,PROD-0074,10,0.2,4338.08,1888.38
ORD-003952,2023-08-19 17:00:00,2023-08-23 17:00:00,CUST-0868,PROD-0174,5,0.1,1612.3,831.0
ORD-003953,2023-03-27 04:00:00,2023-03-31 04:00:00,CUST-0251,PROD-0165,6,0.1,1852.36,929.68
ORD-003954,2023-12-09 08:00:00,2023-12-14 08:00:00,CUST-0331,PROD-0022,6,0.2,1058.4,463.38
ORD-003955,2023-07-06 10:00:00,2023-07-13 10:00:00,CUST-0304,PROD-0024,10,0.1,4892.31,2043.31
ORD-003956,2023-04-02 16:00:00,2023-04-04 16:00:00,CUST-0152,PROD-0186,5,0.0,801.05,365.8
ORD-003957,2023-02-12 22:00:00,2023-02-16 22:00:00,CUST-0521,PROD-0183,6,0.0,2676.36,1725.42
ORD-003958,2023-03-11 00:00:00,2023-03-12 00:00:00,CUST-0416,PROD-0098,1,0.05,219.16,104.27
ORD-003959,2023-06-07 11:00:00,2023-06-13 11:00:00,CUST-0660,PROD-0123,4,0.05,1785.62,907.42
ORD-003960,2023-02-07 07:00:00,2023-02-09 07:00:00,CUST-0584,PROD-0090,2,0.1,392.36,228.94
ORD-003961,2023-06-12 02:00:00,2023-06-14 02:00:00,CUST-0253,PROD-0132,1,0.1,638.42,411.95
ORD-003962,2023-06-24 15:00:00,2023-06-25 15:00:00,CUST-0214,PROD-0095,9,0.05,2343.9,1020.9
ORD-003963,2023-11-21 20:00:00,2023-11-25 20:00:00,CUST-0816,PROD-0151,9,0.05,6576.92,4151.51
ORD-003964,2023-12-16 03:00:00,2023-12-19 03:00:00,CUST-0161,PROD-0051,5,0.1,465.21,207.96
ORD-003965,2023-09-24 16:00:00,2023-09-29 16:00:00,CUST-0054,PROD-0066,7,0.2,5382.55,3202.4
ORD-003966,2023-10-28 19:00:00,2023-11-03 19:00:00,CUST-0138,PROD-0053,8,0.05,532.08,241.68
ORD-003967,2023-09-13 22:00:00,2023-09-15 22:00:00,CUST-0802,PROD-0054,7,0.2,1118.15,473.94
ORD-003968,2023-11-23 14:00:00,2023-11-29 14:00:00,CUST-0211,PROD-0035,5,0.2,1520.68,858.28
ORD-003969,2023-03-18 23:00:00,2023-03-19 23:00:00,CUST-0890,PROD-0077,3,0.1,1662.01,561.07
ORD-003970,2023-09-21 23:00:00,2023-09-27 23:00:00,CUST-0731,PROD-0172,3,0.1,1801.76,979.55
ORD-003971,2023-05-28 06:00:00,2023-05-29 06:00:00,CUST-0007,PROD-0192,9,0.05,4757.82,3020.19
ORD-003972,2023-03-30 22:00:00,2023-04-04 22:00:00,CUST-0729,PROD-0094,2,0.05,1490.66,826.12
ORD-003973,2023-04-08 02:00:00,2023-04-10 02:00:00,CUST-0008,PROD-0067,4,0.05,2276.5,1072.18
ORD-003974,2023-11-27 00:00:00,2023-12-03 00:00:00,CUST-0080,PROD-0177,5,0.0,998.15,477.55
ORD-003975,2023-01-31 12:00:00,2023-02-06 12:00:00,CUST-0001,PROD-0143,1,0.0,59.78,35.05
ORD-003976,2023-09-24 07:00:00,2023-09-28 07:00:00,CUST-0543,PROD-0025,5,0.2,1473.52,369.87
ORD-003977,2023-03-23 06:00:00,2023-03-29 06:00:00,CUST-0239,PROD-0191,9,0.2,1958.4,1164.42
ORD-003978,2023-06-26 00:00:00,2023-07-01 00:00:00,CUST-0393,PROD-0044,3,0.2,1064.93,458.9
ORD-003979,2023-07-26 16:00:00,2023-08-01 16:00:00,CUST-0570,PROD-0071,2,0.2,394.08,187.82
ORD-003980,2023-04-01 05:00:00,2023-04-04 05:00:00,CUST-0120,PROD-0158,8,0.2,3269.76,1625.2
ORD-003981,2023-06-14 08:00:00,2023-06-20 08:00:00,CUST-0541,PROD-0104,6,0.1,3294.81,1634.85
ORD-003982,2023-09-05 04:00:00,2023-09-09 04:00:00,CUST-0644,PROD-0181,3,0.0,2101.32,1391.31
ORD-003983,2023-06-16 04:00:00,2023-06-21 04:00:00,CUST-0202,PROD-0190,2,0.2,981.65,341.09
ORD-003984,2023-07-15 21:00:00,2023-07-20 21:00:00,CUST-0402,PROD-0123,4,0.0,1879.6,1001.4
ORD-003985,2023-07-20 01:00:00,2023-07-25 01:00:00,CUST-0775,PROD-0132,3,0.2,1702.44,1023.03
ORD-003986,2023-03-03 20:00:00,2023-03-07 20:00:00,CUST-0995,PROD-0011,3,0.0,2920.14,1712.49
ORD-003987,2023-08-23 21:00:00,2023-08-25 21:00:00,CUST-0616,PROD-0068,4,0.2,411.81,119.89
ORD-003988,2023-04-22 18:00:00,2023-04-28 18:00:00,CUST-0838,PROD-0097,10,0.05,7774.99,4189.59
ORD-003989,2023-01-15 10:00:00,2023-01-17 10:00:00,CUST-0661,PROD-0120,3,0.05,1423.38,864.24
ORD-003990,2023-10-23 18:00:00,2023-10-28 18:00:00,CUST-0239,PROD-0156,4,0.2,2583.9,843.42
ORD-003991,2023-03-29 03:00:00,2023-04-04 03:00:00,CUST-0863,PROD-0094,7,0.1,4942.73,2616.84
ORD-003992,2023-12-03 18:00:00,2023-12-04 18:00:00,CUST-0189,PROD-0153,5,0.05,2768.78,1082.28
ORD-003993,2023-10-11 17:00:00,2023-10-13 17:00:00,CUST-0706,PROD-0130,4,0.05,1060.2,618.36
ORD-003994,2023-06-16 20:00:00,2023-06-19 20:00:00,CUST-0372,PROD-0019,4,0.05,864.2,502.8
ORD-003995,2023-06-13 17:00:00,2023-06-16 17:00:00,CUST-0861,PROD-0166,5,0.2,1970.68,969.48
ORD-003996,2023-03-04 15:00:00,2023-03-10 15:00:00,CUST-0938,PROD-0155,8,0.2,709.63,237.95
ORD-003997,2023-04-23 05:00:00,2023-04-30 05:00:00,CUST-0800,PROD-0200,7,0.1,5942.48,2970.28
ORD-003998,2023-05-07 00:00:00,2023-05-12 00:00:00,CUST-0795,PROD-0103,6,0.1,3243.29,1788.47
ORD-003999,2023-05-10 18:00:00,2023-05-17 18:00:00,CUST-0877,PROD-0122,8,0.0,1813.2,831.84
ORD-004000,2023-04-03 14:00:00,2023-04-08 14:00:00,CUST-0711,PROD-0036,10,0.2,4823.68,2130.98
ORD-004001,2023-01-02 05:00:00,2023-01-07 05:00:00,CUST-0314,PROD-0054,3,0.2,479.21,203.12
ORD-004002,2023-02-05 05:00:00,2023-02-06 05:00:00,CUST-0189,PROD-0134,6,0.05,2254.81,994.63
ORD-004003,2023-12-08 19:00:00,2023-12-12 19:00:00,CUST-0260,PROD-0054,9,0.2,1437.62,609.35
ORD-004004,2023-02-27 06:00:00,2023-03-03 06:00:00,CUST-0093,PROD-0017,6,0.05,3494.33,2201.99
ORD-004005,2023-10-24 17:00:00,2023-10-29 17:00:00,CUST-0877,PROD-0064,4,0.05,2851.9,1899.82
ORD-004006,2023-03-18 00:00:00,2023-03-25 00:00:00,CUST-0384,PROD-0179,2,0.05,697.81,410.83
ORD-004007,2023-07-06 12:00:00,2023-07-12 12:00:00,CUST-0806,PROD-0043,1,0.05,680.03,379.6
ORD-004008,2023-03-30 01:00:00,2023-03-31 01:00:00,CUST-0961,PROD-0020,5,0.2,3294.32,1064.42
ORD-004009,2023-11-07 21:00:00,2023-11-11 21:00:00,CUST-0297,PROD-0107,9,0.2,4513.82,1698.26
ORD-004010,2023-06-28 21:00:00,2023-06-30 21:00:00,CUST-0748,PROD-0194,6,0.1,1594.19,912.53
ORD-004011,2023-04-05 07:00:00,2023-04-11 07:00:00,CUST-0880,PROD-0145,9,0.2,5432.33,1700.48
ORD-004012,2023-02-01 01:00:00,2023-02-03 01:00:00,CUST-0338,PROD-0116,1,0.1,307.66,121.18
ORD-004013,2023-06-04 07:00:00,2023-06-08 07:00:00,CUST-0432,PROD-0155,2,0.1,199.58,81.66
ORD-004014,2023-02-26 14:00:00,2023-02-27 14:00:00,CUST-0021,PROD-0097,6,0.05,4664.99,2513.75
ORD-004015,2023-04-18 23:00:00,2023-04-23 23:00:00,CUST-0027,PROD-0098,2,0.0,461.38,231.6
ORD-004016,2023-03-18 20:00:00,2023-03-23 20:00:00,CUST-0781,PROD-0093,3,0.1,2383.02,1569.0
ORD-004017,2023-12-06 00:00:00,2023-12-07 00:00:00,CUST-0419,PROD-0070,5,0.05,2505.86,974.86
ORD-004018,2023-09-02 08:00:00,2023-09-08 08:00:00,CUST-0581,PROD-0017,9,0.05,5241.49,3302.98
ORD-004019,2023-01-30 19:00:00,2023-02-06 19:00:00,CUST-0687,PROD-0100,4,0.0,2580.28,1496.8
ORD-004020,2023-10-23 13:00:00,2023-10-27 13:00:00,CUST-0541,PROD-0075,2,0.05,1675.91,681.33
ORD-004021,2023-12-18 18:00:00,2023-12-22 18:00:00,CUST-0858,PROD-0183,2,0.0,892.12,575.14
ORD-004022,2023-03-16 12:00:00,2023-03-17 12:00:00,CUST-0817,PROD-0051,3,0.05,294.63,140.28
ORD-004023,2023-03-01 06:00:00,2023-03-03 06:00:00,CUST-0583,PROD-0105,2,0.2,419.49,150.69
ORD-004024,2023-07-29 14:00:00,2023-08-05 14:00:00,CUST-0920,PROD-0035,3,0.0,1140.51,743.07
ORD-004025,2023-02-28 19:00:00,2023-03-07 19:00:00,CUST-0114,PROD-0031,2,0.0,240.88,137.2
ORD-004026,2023-02-27 12:00:00,2023-03-03 12:00:00,CUST-0298,PROD-0137,2,0.05,1031.4,466.42
ORD-004027,2023-04-03 01:00:00,2023-04-04 01:00:00,CUST-0934,PROD-0010,10,0.0,8090.6,3892.2
ORD-004028,2023-08-17 04:00:00,2023-08-23 04:00:00,CUST-0056,PROD-0102,6,0.2,2806.94,719.06
ORD-004029,2023-05-08 06:00:00,2023-05-13 06:00:00,CUST-0211,PROD-0129,4,0.0,1127.4,762.96
ORD-004030,2023-05-31 18:00:00,2023-06-02 18:00:00,CUST-0280,PROD-0138,7,0.2,2762.76,1443.96
ORD-004031,2023-06-22 06:00:00,2023-06-27 06:00:00,CUST-0511,PROD-0124,1,0.05,134.91,72.51
ORD-004032,2023-08-22 20:00:00,2023-08-28 20:00:00,CUST-0449,PROD-0035,5,0.0,1900.85,1238.45
ORD-004033,2023-03-18 09:00:00,2023-03-20 09:00:00,CUST-0112,PROD-0133,2,0.0,1094.38,629.56
ORD-004034,2023-05-26 00:00:00,2023-06-02 00:00:00,CUST-0093,PROD-0033,9,0.2,3690.72,2159.46
ORD-004035,2023-11-17 16:00:00,2023-11-19 16:00:00,CUST-0143,PROD-0024,6,0.0,3261.54,1552.14
ORD-004036,2023-10-23 21:00:00,2023-10-26 21:00:00,CUST-0949,PROD-0019,3,0.05,648.15,377.1
ORD-004037,2023-11-02 09:00:00,2023-11-06 09:00:00,CUST-0458,PROD-0134,3,0.0,1186.74,556.65
ORD-004038,2023-10-30 06:00:00,2023-11-05 06:00:00,CUST-0577,PROD-0106,6,0.1,2001.13,1287.43
ORD-004039,2023-07-14 02:00:00,2023-07-21 02:00:00,CUST-0301,PROD-0174,1,0.05,340.38,184.12
ORD-004040,2023-12-08 18:00:00,2023-12-13 18:00:00,CUST-0828,PROD-0121,6,0.05,5094.26,2101.34
ORD-004041,2023-12-22 18:00:00,2023-12-26 18:00:00,CUST-0441,PROD-0125,1,0.0,599.5,248.79
ORD-004042,2023-04-28 14:00:00,2023-04-29 14:00:00,CUST-0866,PROD-0143,3,0.1,161.41,87.22
ORD-004043,2023-04-08 13:00:00,2023-04-11 13:00:00,CUST-0658,PROD-0060,9,0.1,1401.22,933.13
ORD-004044,2023-10-04 11:00:00,2023-10-08 11:00:00,CUST-0205,PROD-0005,5,0.05,3414.58,1580.08
ORD-004045,2023-04-19 00:00:00,2023-04-22 00:00:00,CUST-0702,PROD-0062,2,0.05,1329.3,602.88
ORD-004046,2023-01-14 04:00:00,2023-01-18 04:00:00,CUST-0545,PROD-0169,1,0.2,394.95,134.55
ORD-004047,2023-03-05 11:00:00,2023-03-10 11:00:00,CUST-0011,PROD-0192,3,0.2,1335.53,756.32
ORD-004048,2023-04-29 17:00:00,2023-05-03 17:00:00,CUST-0774,PROD-0008,5,0.0,4788.2,2868.25
ORD-004049,2023-03-27 19:00:00,2023-04-01 19:00:00,CUST-0061,PROD-0021,1,0.2,60.42,17.07
ORD-004050,2023-02-13 13:00:00,2023-02-17 13:00:00,CUST-0016,PROD-0137,10,0.0,5428.4,2603.5
ORD-004051,2023-07-31 07:00:00,2023-08-02 07:00:00,CUST-0736,PROD-0148,3,0.1,2043.06,715.32
ORD-004052,2023-09-29 20:00:00,2023-09-30 20:00:00,CUST-0113,PROD-0057,6,0.1,3540.35,1722.29
ORD-004053,2023-05-14 05:00:00,2023-05-21 05:00:00,CUST-0657,PROD-0163,1,0.05,312.63,189.67
ORD-004054,2023-12-26 22:00:00,2024-01-02 22:00:00,CUST-0774,PROD-0200,5,0.0,4716.25,2593.25
ORD-004055,2023-05-08 01:00:00,2023-05-09 01:00:00,CUST-0648,PROD-0124,1,0.1,127.81,65.41
ORD-004056,2023-07-27 15:00:00,2023-08-01 15:00:00,CUST-0516,PROD-0074,8,0.1,3904.27,1944.51
ORD-004057,2023-08-05 09:00:00,2023-08-10 09:00:00,CUST-0652,PROD-0160,2,0.1,1278.43,666.71
ORD-004058,2023-08-15 18:00:00,2023-08-21 18:00:00,CUST-0937,PROD-0171,6,0.1,1626.97,865.33
ORD-004059,2023-05-26 13:00:00,2023-06-02 13:00:00,CUST-0902,PROD-0005,3,0.05,2048.75,948.05
ORD-004060,2023-05-09 15:00:00,2023-05-16 15:00:00,CUST-0317,PROD-0042,2,0.05,1766.28,787.24
ORD-004061,2023-05-09 14:00:00,2023-05-13 14:00:00,CUST-0979,PROD-0047,1,0.0,236.65,101.37
ORD-004062,2023-01-23 17:00:00,2023-01-24 17:00:00,CUST-0530,PROD-0116,2,0.0,683.68,310.72
ORD-004063,2023-01-20 06:00:00,2023-01-21 06:00:00,CUST-0702,PROD-0029,7,0.05,6459.61,2663.86
ORD-004064,2023-02-21 14:00:00,2023-02-25 14:00:00,CUST-0192,PROD-0031,5,0.0,602.2,343.0
ORD-004065,2023-09-08 05:00:00,2023-09-12 05:00:00,CUST-0320,PROD-0138,9,0.0,4440.15,2744.55
ORD-004066,2023-10-06 00:00:00,2023-10-11 00:00:00,CUST-0257,PROD-0141,2,0.1,66.06,35.36
ORD-004067,2023-08-18 03:00:00,2023-08-20 03:00:00,CUST-0675,PROD-0169,10,0.0,4936.9,2332.9
ORD-004068,2023-02-25 10:00:00,2023-03-03 10:00:00,CUST-0340,PROD-0174,1,0.2,286.63,130.37
ORD-004069,2023-02-13 06:00:00,2023-02-18 06:00:00,CUST-0911,PROD-0117,1,0.2,185.91,102.31
ORD-004070,2023-08-20 03:00:00,2023-08-22 03:00:00,CUST-0841,PROD-0070,1,0.2,422.04,115.84
ORD-004071,2023-12-31 07:00:00,2024-01-03 07:00:00,CUST-0760,PROD-0140,2,0.0,1684.2,714.34
ORD-004072,2023-05-28 11:00:00,2023-06-02 11:00:00,CUST-0505,PROD-0075,5,0.2,3528.24,1041.79
ORD-004073,2023-06-03 06:00:00,2023-06-10 06:00:00,CUST-0582,PROD-0110,7,0.05,4444.06,2508.56
ORD-004074,2023-02-28 22:00:00,2023-03-02 22:00:00,CUST-0307,PROD-0102,1,0.0,584.78,236.8
ORD-004075,2023-10-17 13:00:00,2023-10-19 13:00:00,CUST-0273,PROD-0002,6,0.1,3991.19,1760.51
ORD-004076,2023-08-17 13:00:00,2023-08-23 13:00:00,CUST-0221,PROD-0123,7,0.1,2960.37,1423.52
ORD-004077,2023-09-12 00:00:00,2023-09-14 00:00:00,CUST-0577,PROD-0159,2,0.0,228.96,94.28
ORD-004078,2023-06-20 06:00:00,2023-06-26 06:00:00,CUST-0579,PROD-0195,4,0.2,2209.63,615.47
ORD-004079,2023-03-22 14:00:00,2023-03-25 14:00:00,CUST-0595,PROD-0200,7,0.2,5282.2,2310.0
ORD-004080,2023-08-12 04:00:00,2023-08-13 04:00:00,CUST-0041,PROD-0064,6,0.0,4503.0,3074.88
ORD-004081,2023-09-26 07:00:00,2023-10-03 07:00:00,CUST-0228,PROD-0057,3,0.2,1573.49,664.46
ORD-004082,2023-01-10 01:00:00,2023-01-11 01:00:00,CUST-0212,PROD-0089,5,0.2,3599.96,1175.21
ORD-004083,2023-08-01 13:00:00,2023-08-02 13:00:00,CUST-0693,PROD-0090,5,0.1,980.91,572.36
ORD-004084,2023-11-17 18:00:00,2023-11-18 18:00:00,CUST-0008,PROD-0130,2,0.0,558.0,337.08
ORD-004085,2023-01-26 14:00:00,2023-01-31 14:00:00,CUST-0017,PROD-0043,8,0.2,4581.25,2177.81
ORD-004086,2023-03-05 08:00:00,2023-03-06 08:00:00,CUST-0891,PROD-0050,1,0.1,430.15,174.27
ORD-004087,2023-10-27 07:00:00,2023-11-01 07:00:00,CUST-0694,PROD-0115,9,0.0,5960.34,3664.8
ORD-004088,2023-10-16 22:00:00,2023-10-23 22:00:00,CUST-0701,PROD-0198,5,0.0,403.5,262.35
ORD-004089,2023-06-11 07:00:00,2023-06-17 07:00:00,CUST-0686,PROD-0094,2,0.1,1412.21,747.67
ORD-004090,2023-03-30 01:00:00,2023-04-02 01:00:00,CUST-0252,PROD-0174,10,0.0,3582.9,2020.3
ORD-004091,2023-10-29 09:00:00,2023-11-04 09:00:00,CUST-0860,PROD-0036,10,0.2,4823.68,2130.98
ORD-004092,2023-07-22 19:00:00,2023-07-27 19:00:00,CUST-0376,PROD-0001,8,0.05,264.18,157.78
ORD-004093,2023-11-28 02:00:00,2023-11-30 02:00:00,CUST-0880,PROD-0090,8,0.2,1395.07,741.39
ORD-004094,2023-12-17 03:00:00,2023-12-24 03:00:00,CUST-0225,PROD-0145,7,0.2,4225.14,1322.59
ORD-004095,2023-11-05 17:00:00,2023-11-11 17:00:00,CUST-0140,PROD-0142,5,0.0,465.55,266.0
ORD-004096,2023-07-30 12:00:00,2023-07-31 12:00:00,CUST-0516,PROD-0086,3,0.05,344.17,132.76
ORD-004097,2023-09-06 09:00:00,2023-09-07 09:00:00,CUST-0906,PROD-0033,8,0.2,3280.64,1919.52
ORD-004098,2023-10-20 08:00:00,2023-10-22 08:00:00,CUST-0485,PROD-0106,4,0.05,1408.2,932.4
ORD-004099,2023-06-15 13:00:00,2023-06-17 13:00:00,CUST-0992,PROD-0114,4,0.1,1857.82,747.02
ORD-004100,2023-10-26 18:00:00,2023-10-27 18:00:00,CUST-0733,PROD-0038,10,0.2,538.8,159.3
ORD-004101,2023-01-08 02:00:00,2023-01-14 02:00:00,CUST-0865,PROD-0162,5,0.05,2233.59,945.84
ORD-004102,2023-08-09 21:00:00,2023-08-11 21:00:00,CUST-0872,PROD-0178,1,0.05,931.67,392.49
ORD-004103,2023-08-28 01:00:00,2023-09-02 01:00:00,CUST-0630,PROD-0009,8,0.05,803.7,334.82
ORD-004104,2023-02-24 02:00:00,2023-02-28 02:00:00,CUST-0172,PROD-0179,1,0.05,348.91,205.42
ORD-004105,2023-12-05 21:00:00,2023-12-11 21:00:00,CUST-0473,PROD-0180,1,0.1,121.79,79.35
ORD-004106,2023-02-18 17:00:00,2023-02-25 17:00:00,CUST-0964,PROD-0005,2,0.05,1365.83,632.03
ORD-004107,2023-07-09 21:00:00,2023-07-15 21:00:00,CUST-0041,PROD-0052,10,0.2,3335.92,1004.32
ORD-004108,2023-03-17 03:00:00,2023-03-18 03:00:00,CUST-0515,PROD-0176,8,0.0,5963.6,2473.36
ORD-004109,2023-10-03 16:00:00,2023-10-09 16:00:00,CUST-0869,PROD-0117,10,0.1,2091.51,1255.51
ORD-004110,2023-12-05 16:00:00,2023-12-06 16:00:00,CUST-0234,PROD-0038,2,0.2,107.76,31.86
ORD-004111,2023-05-14 09:00:00,2023-05-19 09:00:00,CUST-0425,PROD-0157,3,0.05,1008.13,553.39
ORD-004112,2023-03-03 14:00:00,2023-03-06 14:00:00,CUST-0775,PROD-0150,9,0.05,4859.22,2990.28
ORD-004113,2023-10-20 14:00:00,2023-10-25 14:00:00,CUST-0712,PROD-0070,6,0.2,2532.24,695.04
ORD-004114,2023-01-06 17:00:00,2023-01-08 17:00:00,CUST-0245,PROD-0153,1,0.0,582.9,245.6
ORD-004115,2023-05-13 17:00:00,2023-05-14 17:00:00,CUST-0055,PROD-0078,7,0.2,99.34,31.65
ORD-004116,2023-06-13 15:00:00,2023-06-19 15:00:00,CUST-0751,PROD-0120,2,0.05,948.92,576.16
ORD-004117,2023-04-07 12:00:00,2023-04-12 12:00:00,CUST-0770,PROD-0100,2,0.1,1161.13,619.39
ORD-004118,2023-11-01 12:00:00,2023-11-02 12:00:00,CUST-0607,PROD-0095,2,0.05,520.87,226.87
ORD-004119,2023-09-19 15:00:00,2023-09-25 15:00:00,CUST-0288,PROD-0047,10,0.1,2129.85,777.05
ORD-004120,2023-03-26 19:00:00,2023-04-01 19:00:00,CUST-0163,PROD-0169,7,0.05,3283.04,1460.24
ORD-004121,2023-08-26 23:00:00,2023-09-02 23:00:00,CUST-0055,PROD-0014,7,0.2,5518.07,1678.92
ORD-004122,2023-12-07 20:00:00,2023-12-08 20:00:00,CUST-0341,PROD-0177,5,0.0,998.15,477.55
ORD-004123,2023-10-29 11:00:00,2023-10-31 11:00:00,CUST-0436,PROD-0193,2,0.1,1246.46,635.72
ORD-004124,2023-02-15 18:00:00,2023-02-19 18:00:00,CUST-0807,PROD-0043,2,0.1,1288.48,687.62
ORD-004125,2023-08-07 01:00:00,2023-08-11 01:00:00,CUST-0145,PROD-0169,9,0.05,4221.05,1877.45
ORD-004126,2023-04-01 15:00:00,2023-04-04 15:00:00,CUST-0463,PROD-0042,9,0.05,7948.25,3542.57
ORD-004127,2023-06-20 23:00:00,2023-06-24 23:00:00,CUST-0814,PROD-0039,6,0.0,4407.54,2006.28
ORD-004128,2023-08-24 18:00:00,2023-08-31 18:00:00,CUST-0151,PROD-0013,7,0.05,4705.07,3151.14
ORD-004129,2023-05-30 20:00:00,2023-05-31 20:00:00,CUST-0864,PROD-0072,10,0.2,3701.2,1023.8
ORD-004130,2023-12-26 20:00:00,2023-12-29 20:00:00,CUST-0790,PROD-0131,10,0.2,1175.92,633.02
ORD-004131,2023-07-16 17:00:00,2023-07-18 17:00:00,CUST-0800,PROD-0186,5,0.2,640.84,205.59
ORD-004132,2023-01-14 08:00:00,2023-01-18 08:00:00,CUST-0543,PROD-0190,9,0.1,4969.59,2087.07
ORD-004133,2023-03-19 02:00:00,2023-03-23 02:00:00,CUST-0819,PROD-0188,1,0.05,739.04,416.88
ORD-004134,2023-10-15 10:00:00,2023-10-16 10:00:00,CUST-0587,PROD-0045,7,0.05,1545.79,892.62
ORD-004135,2023-03-23 11:00:00,2023-03-28 11:00:00,CUST-0056,PROD-0051,4,0.2,330.82,125.02
ORD-004136,2023-05-21 17:00:00,2023-05-26 17:00:00,CUST-0400,PROD-0136,3,0.0,47.52,28.26
ORD-004137,2023-09-15 18:00:00,2023-09-22 18:00:00,CUST-0414,PROD-0149,4,0.1,2250.43,1321.35
ORD-004138,2023-10-01 12:00:00,2023-10-06 12:00:00,CUST-0364,PROD-0061,9,0.05,7927.99,3458.77
ORD-004139,2023-11-11 01:00:00,2023-11-15 01:00:00,CUST-0072,PROD-0184,3,0.1,2542.46,1290.11
ORD-004140,2023-07-22 15:00:00,2023-07-24 15:00:00,CUST-0798,PROD-0192,9,0.2,4006.58,2268.95
ORD-004141,2023-11-05 18:00:00,2023-11-06 18:00:00,CUST-0010,PROD-0181,7,0.0,4903.08,3246.39
ORD-004142,2023-11-16 02:00:00,2023-11-17 02:00:00,CUST-0288,PROD-0116,5,0.0,1709.2,776.8
ORD-004143,2023-04-20 03:00:00,2023-04-25 03:00:00,CUST-0915,PROD-0008,4,0.1,3447.5,1911.54
ORD-004144,2023-12-05 19:00:00,2023-12-11 19:00:00,CUST-0087,PROD-0118,3,0.05,719.31,384.24
ORD-004145,2024-01-01 13:00:00,2024-01-02 13:00:00,CUST-0343,PROD-0173,4,0.05,1331.22,491.86
ORD-004146,2023-09-01 23:00:00,2023-09-05 23:00:00,CUST-0479,PROD-0182,1,0.1,786.59,373.88
ORD-004147,2023-04-06 07:00:00,2023-04-07 07:00:00,CUST-0962,PROD-0009,5,0.1,475.88,182.83
ORD-004148,2023-10-12 16:00:00,2023-10-13 16:00:00,CUST-0375,PROD-0031,7,0.1,758.77,395.89
