OrderID,OrderDate,ShippingDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit,ShippingDurationDays,OrderYear,OrderMonth,OrderQuarter,ProfitMargin
ORD-004607,2023-12-10 23:00:00,2023-12-12 23:00:00,CUST-0525,PROD-0006,1,0.05,431.98,257.61,2,2023,12,4,59.63470531043104
ORD-004608,2023-04-10 09:00:00,2023-04-14 09:00:00,CUST-0108,PROD-0162,5,0.05,2233.59,945.84,4,2023,4,2,42.34617812579748
ORD-004609,2023-05-16 13:00:00,2023-05-18 13:00:00,CUST-0380,PROD-0029,2,0.0,1942.74,858.24,2,2023,5,2,44.17678124710461
ORD-004610,2023-06-04 07:00:00,2023-06-10 07:00:00,CUST-0410,PROD-0040,8,0.2,877.5,392.06,6,2023,6,2,44.67920227920228
ORD-004611,2023-09-16 23:00:00,2023-09-22 23:00:00,CUST-0966,PROD-0143,7,0.0,418.46,245.35,6,2023,9,3,58.6316493810639
ORD-004612,2023-01-17 17:00:00,2023-01-24 17:00:00,CUST-0343,PROD-0120,6,0.05,2846.75,1728.47,7,2023,1,1,60.71730921225959
ORD-004613,2023-10-19 08:00:00,2023-10-23 08:00:00,CUST-0688,PROD-0004,10,0.0,2403.3,1248.3,4,2023,10,4,51.94108101360628
ORD-004614,2023-03-20 20:00:00,2023-03-21 20:00:00,CUST-0838,PROD-0115,8,0.2,4238.46,2197.98,1,2023,3,1,51.857986155348875
ORD-004615,2023-05-27 02:00:00,2023-05-31 02:00:00,CUST-0472,PROD-0057,5,0.05,3114.2,1599.15,4,2023,5,2,51.35026652109692
ORD-004616,2023-01-20 09:00:00,2023-01-22 09:00:00,CUST-0942,PROD-0128,6,0.0,4608.96,2505.48,2,2023,1,1,54.36107061028952
ORD-004617,2023-03-21 07:00:00,2023-03-26 07:00:00,CUST-0568,PROD-0122,6,0.0,1359.9,623.88,5,2023,3,1,45.87690271343481
ORD-004618,2023-03-25 05:00:00,2023-04-01 05:00:00,CUST-0965,PROD-0151,9,0.1,6230.76,3805.35,7,2023,3,1,61.07360899793925
ORD-004619,2023-08-05 12:00:00,2023-08-08 12:00:00,CUST-0708,PROD-0190,3,0.2,1472.47,511.63,3,2023,8,3,34.746378534027855
ORD-004620,2023-06-22 23:00:00,2023-06-29 23:00:00,CUST-0733,PROD-0153,3,0.05,1661.26,649.36,7,2023,6,2,39.088402778613826
ORD-004621,2023-04-13 04:00:00,2023-04-18 04:00:00,CUST-0580,PROD-0031,3,0.05,343.25,187.73,5,2023,4,2,54.69191551347414
ORD-004622,2023-01-05 04:00:00,2023-01-06 04:00:00,CUST-0756,PROD-0022,3,0.1,595.35,297.84,1,2023,1,1,50.02771478961955
ORD-004623,2023-07-25 18:00:00,2023-07-26 18:00:00,CUST-0294,PROD-0138,4,0.05,1874.73,1121.13,1,2023,7,3,59.80221151845866
ORD-004624,2023-01-06 07:00:00,2023-01-07 07:00:00,CUST-0689,PROD-0100,4,0.05,2451.27,1367.79,1,2023,1,1,55.79923876194789
ORD-004625,2023-05-10 13:00:00,2023-05-14 13:00:00,CUST-0615,PROD-0133,8,0.0,4377.52,2518.24,4,2023,5,2,57.526636086185775
ORD-004626,2023-12-21 03:00:00,2023-12-27 03:00:00,CUST-0884,PROD-0020,7,0.2,4612.05,1490.19,6,2023,12,4,32.3107945490617
ORD-004627,2023-07-06 00:00:00,2023-07-10 00:00:00,CUST-0048,PROD-0010,7,0.05,5380.25,2441.37,4,2023,7,3,45.37651596115422
ORD-004628,2023-09-02 19:00:00,2023-09-07 19:00:00,CUST-0559,PROD-0033,6,0.1,2768.04,1747.2,5,2023,9,3,63.120475137642515
ORD-004629,2023-05-08 23:00:00,2023-05-09 23:00:00,CUST-0563,PROD-0040,3,0.1,370.2,188.16,1,2023,5,2,50.82658022690437
ORD-004630,2023-11-25 11:00:00,2023-11-27 11:00:00,CUST-0078,PROD-0005,1,0.0,718.86,351.96,2,2023,11,4,48.96085468658709
ORD-004631,2023-03-30 07:00:00,2023-04-05 07:00:00,CUST-0286,PROD-0160,10,0.1,6392.16,3333.56,6,2023,3,1,52.15075968060875
ORD-004632,2023-09-07 05:00:00,2023-09-09 05:00:00,CUST-0300,PROD-0085,1,0.05,706.63,360.38,2,2023,9,3,50.99981602819014
ORD-004633,2023-05-19 22:00:00,2023-05-26 22:00:00,CUST-0952,PROD-0002,3,0.0,2217.33,1101.99,7,2023,5,2,49.69896226542734
ORD-004634,2023-03-07 17:00:00,2023-03-10 17:00:00,CUST-0025,PROD-0093,8,0.0,7060.8,4890.08,3,2023,3,1,69.25674144572854
ORD-004635,2023-10-25 23:00:00,2023-11-01 23:00:00,CUST-0010,PROD-0026,1,0.0,100.0,68.59,7,2023,10,4,68.59
ORD-004636,2023-08-21 22:00:00,2023-08-23 22:00:00,CUST-0982,PROD-0069,3,0.05,1776.09,980.1,2,2023,8,3,55.18301437427158
ORD-004637,2023-05-30 01:00:00,2023-06-02 01:00:00,CUST-0508,PROD-0056,1,0.2,647.95,196.98,3,2023,5,2,30.400493865267382
ORD-004638,2023-07-31 08:00:00,2023-08-06 08:00:00,CUST-0073,PROD-0095,9,0.2,1973.81,650.81,6,2023,7,3,32.972271900537535
ORD-004639,2023-02-22 15:00:00,2023-02-28 15:00:00,CUST-0108,PROD-0065,8,0.1,3656.3,1398.3,6,2023,2,1,38.24357957498017
ORD-004640,2023-05-14 13:00:00,2023-05-15 13:00:00,CUST-0136,PROD-0086,10,0.05,1147.22,442.52,1,2023,5,2,38.573246630986205
ORD-004641,2023-05-16 01:00:00,2023-05-20 01:00:00,CUST-0859,PROD-0136,6,0.05,90.29,51.77,4,2023,5,2,57.337468158157044
ORD-004642,2023-10-02 14:00:00,2023-10-04 14:00:00,CUST-0881,PROD-0012,8,0.05,6316.44,3088.04,2,2023,10,4,48.888931106762676
ORD-004643,2023-06-23 16:00:00,2023-06-30 16:00:00,CUST-0728,PROD-0150,2,0.05,1079.83,664.51,7,2023,6,2,61.53839030217719
ORD-004644,2023-03-21 10:00:00,2023-03-26 10:00:00,CUST-0793,PROD-0100,1,0.1,580.56,309.69,5,2023,3,1,53.34332368747417
ORD-004645,2023-07-17 12:00:00,2023-07-24 12:00:00,CUST-0591,PROD-0072,9,0.1,3747.47,1337.81,7,2023,7,3,35.6990182709935
ORD-004646,2023-12-31 08:00:00,2024-01-05 08:00:00,CUST-0059,PROD-0133,3,0.05,1559.49,862.26,5,2023,12,4,55.29115287690206
ORD-004647,2023-09-06 07:00:00,2023-09-12 07:00:00,CUST-0421,PROD-0169,4,0.2,1579.81,538.21,6,2023,9,3,34.06802083794887
ORD-004648,2023-10-21 02:00:00,2023-10-28 02:00:00,CUST-0690,PROD-0097,3,0.0,2455.26,1379.64,7,2023,10,4,56.19119767356614
ORD-004649,2023-03-08 02:00:00,2023-03-09 02:00:00,CUST-0066,PROD-0179,1,0.0,367.27,223.78,1,2023,3,1,60.930650475127294
ORD-004650,2023-09-29 14:00:00,2023-10-04 14:00:00,CUST-0507,PROD-0167,1,0.05,272.52,135.16,5,2023,9,3,49.59635990019081
ORD-004651,2023-12-23 11:00:00,2023-12-29 11:00:00,CUST-0208,PROD-0157,9,0.2,2546.86,1182.64,6,2023,12,4,46.43521826877017
ORD-004652,2023-11-11 01:00:00,2023-11-17 01:00:00,CUST-0604,PROD-0058,2,0.2,1483.36,455.0,6,2023,11,4,30.673605867759683
ORD-004653,2023-01-26 15:00:00,2023-01-29 15:00:00,CUST-0302,PROD-0188,1,0.05,739.04,416.88,3,2023,1,1,56.40831348776791
ORD-004654,2023-11-03 04:00:00,2023-11-06 04:00:00,CUST-0822,PROD-0186,2,0.1,288.38,114.28,3,2023,11,4,39.62826825716069
ORD-004655,2023-12-22 11:00:00,2023-12-24 11:00:00,CUST-0809,PROD-0131,10,0.1,1322.91,780.01,2,2023,12,4,58.961682956512526
ORD-004656,2023-02-26 15:00:00,2023-02-27 15:00:00,CUST-0642,PROD-0115,3,0.05,1887.44,1122.26,1,2023,2,1,59.45937354300004
ORD-004657,2023-03-14 15:00:00,2023-03-18 15:00:00,CUST-0158,PROD-0079,5,0.05,4462.81,2864.26,4,2023,3,1,64.18063955221037
ORD-004658,2023-04-23 17:00:00,2023-04-27 17:00:00,CUST-0370,PROD-0146,3,0.05,1355.46,606.81,4,2023,4,2,44.7678278960648
ORD-004659,2023-01-11 11:00:00,2023-01-18 11:00:00,CUST-0940,PROD-0193,5,0.05,3289.28,1762.43,7,2023,1,1,53.58102685086098
ORD-004660,2023-03-15 03:00:00,2023-03-19 03:00:00,CUST-0965,PROD-0198,3,0.2,193.68,108.99,4,2023,3,1,56.273234200743495
ORD-004661,2023-12-14 10:00:00,2023-12-20 10:00:00,CUST-0189,PROD-0181,5,0.2,2801.76,1618.41,6,2023,12,4,57.764048312489294
ORD-004662,2023-04-09 06:00:00,2023-04-15 06:00:00,CUST-0370,PROD-0003,1,0.05,564.86,380.81,6,2023,4,2,67.4167050242538
ORD-004663,2023-04-14 09:00:00,2023-04-17 09:00:00,CUST-0578,PROD-0176,5,0.2,2981.8,800.4,3,2023,4,2,26.842846602723185
ORD-004664,2023-01-10 09:00:00,2023-01-15 09:00:00,CUST-0242,PROD-0097,9,0.2,5892.62,2665.76,5,2023,1,1,45.23895991935676
ORD-004665,2023-09-18 19:00:00,2023-09-23 19:00:00,CUST-0293,PROD-0040,6,0.0,822.66,458.58,5,2023,9,3,55.74356356210342
ORD-004666,2023-05-19 14:00:00,2023-05-20 14:00:00,CUST-0280,PROD-0085,3,0.0,2231.46,1192.71,1,2023,5,2,53.44975935038047
ORD-004667,2023-07-11 19:00:00,2023-07-17 19:00:00,CUST-0664,PROD-0157,7,0.1,2228.5,1167.44,6,2023,7,3,52.386807269463766
ORD-004668,2023-02-06 19:00:00,2023-02-13 19:00:00,CUST-0219,PROD-0142,6,0.05,530.73,291.27,7,2023,2,1,54.881012944435014
ORD-004669,2023-12-16 14:00:00,2023-12-20 14:00:00,CUST-0686,PROD-0085,5,0.05,3533.14,1801.89,4,2023,12,4,50.99967734083564
ORD-004670,2023-07-23 13:00:00,2023-07-29 13:00:00,CUST-0192,PROD-0128,4,0.05,2919.01,1516.69,6,2023,7,3,51.95905461098111
ORD-004671,2023-11-03 23:00:00,2023-11-06 23:00:00,CUST-0044,PROD-0188,7,0.05,5173.3,2918.18,3,2023,11,4,56.40848201341503
ORD-004672,2023-05-18 05:00:00,2023-05-22 05:00:00,CUST-0194,PROD-0050,8,0.2,3058.82,1011.78,4,2023,5,2,33.07746124322451
ORD-004673,2023-06-13 05:00:00,2023-06-15 05:00:00,CUST-0124,PROD-0174,6,0.05,2042.25,1104.69,2,2023,6,2,54.091810503121565
ORD-004674,2023-01-09 13:00:00,2023-01-10 13:00:00,CUST-0243,PROD-0103,7,0.1,3783.84,2086.55,1,2023,1,1,55.143716436212955
ORD-004675,2023-10-05 02:00:00,2023-10-07 02:00:00,CUST-0899,PROD-0121,10,0.05,8490.44,3502.24,2,2023,10,4,41.2492167661511
ORD-004676,2023-01-15 20:00:00,2023-01-18 20:00:00,CUST-0747,PROD-0012,10,0.05,7895.54,3860.04,3,2023,1,1,48.88886637266102
ORD-004677,2023-03-19 18:00:00,2023-03-22 18:00:00,CUST-0301,PROD-0168,2,0.0,1042.92,670.26,3,2023,3,1,64.2676331837533
ORD-004678,2023-06-15 13:00:00,2023-06-17 13:00:00,CUST-0098,PROD-0138,1,0.05,468.68,280.28,2,2023,6,2,59.80199709823333
ORD-004679,2023-10-30 10:00:00,2023-11-02 10:00:00,CUST-0925,PROD-0172,10,0.2,5338.56,2597.86,3,2023,10,4,48.66218605766349
ORD-004680,2023-04-30 13:00:00,2023-05-02 13:00:00,CUST-0400,PROD-0026,8,0.05,760.0,508.72,2,2023,4,2,66.93684210526317
ORD-004681,2023-11-27 13:00:00,2023-11-29 13:00:00,CUST-0928,PROD-0109,10,0.1,6302.16,3036.76,2,2023,11,4,48.186018761821344
ORD-004682,2023-12-07 05:00:00,2023-12-08 05:00:00,CUST-0025,PROD-0042,7,0.2,5205.87,1779.23,1,2023,12,4,34.17738053389731
ORD-004683,2023-02-08 10:00:00,2023-02-14 10:00:00,CUST-0135,PROD-0141,5,0.0,183.5,106.75,6,2023,2,1,58.17438692098092
ORD-004684,2023-11-27 21:00:00,2023-12-02 21:00:00,CUST-0490,PROD-0200,6,0.0,5659.5,3111.9,5,2023,11,4,54.98542274052478
ORD-004685,2023-04-10 06:00:00,2023-04-16 06:00:00,CUST-0778,PROD-0059,2,0.05,932.48,575.08,6,2023,4,2,61.672100205902545
ORD-004686,2023-12-02 17:00:00,2023-12-09 17:00:00,CUST-0138,PROD-0046,1,0.0,237.81,150.76,7,2023,12,4,63.39514738656911
ORD-004687,2023-05-20 18:00:00,2023-05-25 18:00:00,CUST-0681,PROD-0130,4,0.05,1060.2,618.36,5,2023,5,2,58.32484436898698
ORD-004688,2023-02-02 20:00:00,2023-02-03 20:00:00,CUST-0889,PROD-0150,3,0.05,1619.74,996.76,1,2023,2,1,61.53827157445022
ORD-004689,2023-02-18 05:00:00,2023-02-25 05:00:00,CUST-0526,PROD-0104,2,0.1,1098.27,544.95,7,2023,2,1,49.61894616078014
ORD-004690,2023-06-01 16:00:00,2023-06-07 16:00:00,CUST-0698,PROD-0148,2,0.1,1362.04,476.88,6,2023,6,2,35.01218760095151
ORD-004691,2023-10-03 04:00:00,2023-10-10 04:00:00,CUST-0172,PROD-0059,7,0.2,2748.37,1497.47,7,2023,10,4,54.48574973529765
ORD-004692,2023-10-02 15:00:00,2023-10-06 15:00:00,CUST-0707,PROD-0065,5,0.0,2539.1,1127.85,4,2023,10,4,44.41928242290575
ORD-004693,2023-02-23 18:00:00,2023-02-24 18:00:00,CUST-0996,PROD-0082,9,0.1,4133.84,2409.89,1,2023,2,1,58.29664428231378
ORD-004694,2023-05-15 17:00:00,2023-05-20 17:00:00,CUST-0714,PROD-0078,1,0.2,14.19,4.52,5,2023,5,2,31.853417899929525
ORD-004695,2023-06-08 09:00:00,2023-06-15 09:00:00,CUST-0893,PROD-0030,3,0.0,2054.67,1107.27,7,2023,6,2,53.89040575858897
ORD-004696,2023-01-22 12:00:00,2023-01-24 12:00:00,CUST-0002,PROD-0167,10,0.2,2294.88,921.28,2,2023,1,1,40.14501847591159
ORD-004697,2023-08-15 20:00:00,2023-08-20 20:00:00,CUST-0594,PROD-0032,8,0.05,7252.53,2956.29,5,2023,8,3,40.76218919466724
ORD-004698,2023-06-10 16:00:00,2023-06-13 16:00:00,CUST-0537,PROD-0020,7,0.2,4612.05,1490.19,3,2023,6,2,32.3107945490617
ORD-004699,2023-05-25 12:00:00,2023-05-31 12:00:00,CUST-0279,PROD-0120,5,0.0,2497.15,1565.25,6,2023,5,2,62.68145686082134
ORD-004700,2023-11-02 13:00:00,2023-11-08 13:00:00,CUST-0684,PROD-0194,3,0.05,841.38,500.55,6,2023,11,4,59.4915495970905
ORD-004701,2023-06-01 21:00:00,2023-06-03 21:00:00,CUST-0612,PROD-0139,2,0.05,750.44,354.94,2,2023,6,2,47.29758541655561
ORD-004702,2023-08-12 04:00:00,2023-08-14 04:00:00,CUST-0973,PROD-0175,2,0.05,452.64,206.6,2,2023,8,3,45.64333686815129
ORD-004703,2023-04-04 00:00:00,2023-04-07 00:00:00,CUST-0086,PROD-0053,2,0.0,140.02,67.42,3,2023,4,2,48.15026424796457
ORD-004704,2023-05-26 05:00:00,2023-05-31 05:00:00,CUST-0903,PROD-0149,5,0.05,2969.32,1807.97,5,2023,5,2,60.888351541767136
ORD-004705,2023-02-27 09:00:00,2023-03-05 09:00:00,CUST-0872,PROD-0030,8,0.0,5479.12,2952.72,6,2023,2,1,53.89040575858897
ORD-004706,2023-02-16 15:00:00,2023-02-23 15:00:00,CUST-0100,PROD-0123,10,0.2,3759.2,1563.7,7,2023,2,1,41.59661630134072
ORD-004707,2023-03-20 13:00:00,2023-03-25 13:00:00,CUST-0412,PROD-0068,10,0.1,1158.21,428.41,5,2023,3,1,36.98897436561591
ORD-004708,2023-10-22 22:00:00,2023-10-27 22:00:00,CUST-0192,PROD-0200,2,0.05,1792.18,942.98,5,2023,10,4,52.616366659598924
ORD-004709,2023-09-21 22:00:00,2023-09-23 22:00:00,CUST-0443,PROD-0113,2,0.0,1316.32,737.8,2,2023,9,3,56.05020055913455
ORD-004710,2023-01-30 07:00:00,2023-02-03 07:00:00,CUST-0493,PROD-0020,7,0.2,4612.05,1490.19,4,2023,1,1,32.3107945490617
ORD-004711,2023-01-11 23:00:00,2023-01-17 23:00:00,CUST-0055,PROD-0196,3,0.0,1993.71,837.15,6,2023,1,1,41.989557157259576
ORD-004712,2023-02-01 00:00:00,2023-02-04 00:00:00,CUST-0129,PROD-0131,4,0.05,558.56,341.4,3,2023,2,1,61.121455170438274
ORD-004713,2023-10-04 10:00:00,2023-10-06 10:00:00,CUST-0087,PROD-0100,9,0.2,4644.5,2206.67,2,2023,10,4,47.51146517386155
ORD-004714,2023-04-07 03:00:00,2023-04-08 03:00:00,CUST-0868,PROD-0023,6,0.0,908.64,597.96,1,2023,4,2,65.8082408874802
ORD-004715,2023-06-17 05:00:00,2023-06-20 05:00:00,CUST-0029,PROD-0035,4,0.05,1444.65,914.73,3,2023,6,2,63.31845083584259
ORD-004716,2023-10-09 22:00:00,2023-10-10 22:00:00,CUST-0230,PROD-0099,6,0.05,1629.17,1078.97,1,2023,10,4,66.22820209063511
ORD-004717,2023-08-02 19:00:00,2023-08-04 19:00:00,CUST-0962,PROD-0176,10,0.0,7454.5,3091.7,2,2023,8,3,41.47427728217855
ORD-004718,2023-01-31 14:00:00,2023-02-04 14:00:00,CUST-0468,PROD-0037,9,0.2,6335.5,1983.82,4,2023,1,1,31.31276142372346
ORD-004719,2023-03-25 14:00:00,2023-04-01 14:00:00,CUST-0127,PROD-0015,7,0.05,1896.51,916.93,7,2023,3,1,48.34828184401875
ORD-004720,2023-04-27 05:00:00,2023-05-04 05:00:00,CUST-0988,PROD-0200,9,0.05,8064.79,4243.39,7,2023,4,2,52.616249152178796
ORD-004721,2023-09-14 19:00:00,2023-09-18 19:00:00,CUST-0607,PROD-0070,4,0.05,2004.69,779.89,4,2023,9,3,38.90327182756436
ORD-004722,2023-09-05 13:00:00,2023-09-11 13:00:00,CUST-0384,PROD-0125,2,0.1,1079.1,377.68,6,2023,9,3,34.9995366509128
ORD-004723,2023-11-22 03:00:00,2023-11-28 03:00:00,CUST-0702,PROD-0011,9,0.2,7008.34,3385.39,6,2023,11,4,48.305162135398675
ORD-004724,2023-04-01 12:00:00,2023-04-05 12:00:00,CUST-0721,PROD-0127,2,0.05,865.58,386.74,4,2023,4,2,44.67986783428452
ORD-004725,2023-08-11 17:00:00,2023-08-14 17:00:00,CUST-0758,PROD-0096,2,0.0,1746.9,772.86,3,2023,8,3,44.2417997595741
ORD-004726,2023-02-08 06:00:00,2023-02-10 06:00:00,CUST-0317,PROD-0018,9,0.05,1468.63,828.91,2,2023,2,1,56.44103688471568
ORD-004727,2023-04-13 07:00:00,2023-04-19 07:00:00,CUST-0423,PROD-0088,10,0.05,1487.79,958.09,6,2023,4,2,64.39685708332493
ORD-004728,2023-02-20 21:00:00,2023-02-25 21:00:00,CUST-0221,PROD-0149,9,0.05,5344.78,3254.35,5,2023,2,1,60.888380812680786
ORD-004729,2023-06-28 05:00:00,2023-07-02 05:00:00,CUST-0512,PROD-0031,10,0.0,1204.4,686.0,4,2023,6,2,56.95782132181999
ORD-004730,2023-09-28 15:00:00,2023-10-01 15:00:00,CUST-0658,PROD-0151,1,0.2,615.38,345.89,3,2023,9,3,56.207546556599176
ORD-004731,2023-09-04 15:00:00,2023-09-08 15:00:00,CUST-0158,PROD-0065,2,0.0,1015.64,451.14,4,2023,9,3,44.41928242290575
ORD-004732,2023-08-05 20:00:00,2023-08-11 20:00:00,CUST-0591,PROD-0193,6,0.05,3947.14,2114.92,6,2023,8,3,53.58107389147586
ORD-004733,2023-01-04 20:00:00,2023-01-09 20:00:00,CUST-0081,PROD-0139,9,0.0,3554.73,1774.98,5,2023,1,1,49.93290629668076
ORD-004734,2023-12-01 08:00:00,2023-12-03 08:00:00,CUST-0145,PROD-0081,2,0.05,1368.84,848.56,2,2023,12,4,61.99117500949709
ORD-004735,2023-08-28 19:00:00,2023-09-01 19:00:00,CUST-0381,PROD-0097,7,0.0,5728.94,3219.16,4,2023,8,3,56.19119767356614
ORD-004736,2023-08-24 16:00:00,2023-08-30 16:00:00,CUST-0540,PROD-0187,2,0.1,1789.16,1122.12,6,2023,8,3,62.717699926222345
ORD-004737,2023-10-31 13:00:00,2023-11-05 13:00:00,CUST-0461,PROD-0023,9,0.05,1294.81,828.79,5,2023,10,4,64.00861902518517
ORD-004738,2023-10-05 22:00:00,2023-10-08 22:00:00,CUST-0584,PROD-0076,6,0.2,797.62,249.16,3,2023,10,4,31.237932850229434
ORD-004739,2023-04-02 23:00:00,2023-04-08 23:00:00,CUST-0399,PROD-0067,1,0.05,569.13,268.05,6,2023,4,2,47.09820251963524
ORD-004740,2023-12-26 12:00:00,2023-12-30 12:00:00,CUST-0739,PROD-0078,6,0.2,85.15,27.13,4,2023,12,4,31.86142102172636
ORD-004741,2023-10-01 12:00:00,2023-10-08 12:00:00,CUST-0328,PROD-0156,3,0.1,2180.17,874.81,7,2023,10,4,40.12577000876078
ORD-004742,2023-10-22 03:00:00,2023-10-24 03:00:00,CUST-0494,PROD-0035,6,0.2,1824.82,1029.94,2,2023,10,4,56.44063524073608
ORD-004743,2023-04-15 09:00:00,2023-04-20 09:00:00,CUST-0272,PROD-0115,9,0.05,5662.32,3366.78,5,2023,4,2,59.45937354300005
ORD-004744,2023-06-25 10:00:00,2023-06-27 10:00:00,CUST-0542,PROD-0094,10,0.1,7061.04,3738.34,2,2023,6,2,52.94319250422035
ORD-004745,2023-12-10 13:00:00,2023-12-16 13:00:00,CUST-0038,PROD-0043,1,0.2,572.66,272.23,6,2023,12,4,47.53780602800964
ORD-004746,2023-06-02 04:00:00,2023-06-07 04:00:00,CUST-0937,PROD-0023,10,0.0,1514.4,996.6,5,2023,6,2,65.80824088748018
ORD-004747,2023-08-16 08:00:00,2023-08-22 08:00:00,CUST-0512,PROD-0153,8,0.05,4430.04,1731.64,6,2023,8,3,39.08858610757465
ORD-004748,2023-11-13 13:00:00,2023-11-17 13:00:00,CUST-0709,PROD-0148,10,0.1,6810.21,2384.41,4,2023,11,4,35.01228302798298
ORD-004749,2023-02-02 14:00:00,2023-02-07 14:00:00,CUST-0918,PROD-0151,10,0.2,6153.84,3458.94,5,2023,2,1,56.207831207831205
ORD-004750,2023-09-06 00:00:00,2023-09-11 00:00:00,CUST-0273,PROD-0009,1,0.2,84.6,25.99,5,2023,9,3,30.721040189125297
ORD-004751,2023-06-07 21:00:00,2023-06-13 21:00:00,CUST-0190,PROD-0152,8,0.1,5616.07,3437.51,6,2023,6,2,61.20846072075313
ORD-004752,2023-10-14 11:00:00,2023-10-20 11:00:00,CUST-0010,PROD-0049,10,0.1,4894.56,2082.86,6,2023,10,4,42.55459121963977
ORD-004753,2023-07-27 08:00:00,2023-07-28 08:00:00,CUST-0284,PROD-0160,9,0.05,6072.55,3319.81,1,2023,7,3,54.669125820289665
ORD-004754,2023-11-08 16:00:00,2023-11-15 16:00:00,CUST-0865,PROD-0015,5,0.0,1425.95,726.25,7,2023,11,4,50.93095830849609
ORD-004755,2023-07-30 14:00:00,2023-08-01 14:00:00,CUST-0660,PROD-0164,5,0.2,3531.24,1884.09,2,2023,7,3,53.354912155503456
ORD-004756,2023-09-23 20:00:00,2023-09-26 20:00:00,CUST-0470,PROD-0052,4,0.2,1334.37,401.73,3,2023,9,3,30.1063423188471
ORD-004757,2023-10-25 17:00:00,2023-11-01 17:00:00,CUST-0701,PROD-0120,9,0.0,4494.87,2817.45,7,2023,10,4,62.68145686082134
ORD-004758,2023-07-14 09:00:00,2023-07-21 09:00:00,CUST-0639,PROD-0010,10,0.0,8090.6,3892.2,7,2023,7,3,48.10768051813215
ORD-004759,2023-05-16 09:00:00,2023-05-19 09:00:00,CUST-0797,PROD-0096,1,0.05,829.78,342.76,3,2023,5,2,41.30733447419798
ORD-004760,2023-12-06 20:00:00,2023-12-11 20:00:00,CUST-0179,PROD-0154,7,0.0,2818.83,1368.5,5,2023,12,4,48.54851126176463
ORD-004761,2023-06-17 05:00:00,2023-06-18 05:00:00,CUST-0087,PROD-0022,1,0.05,209.48,110.31,1,2023,6,2,52.65896505632996
ORD-004762,2023-07-24 04:00:00,2023-07-28 04:00:00,CUST-0717,PROD-0099,1,0.2,228.66,136.96,4,2023,7,3,59.89678999387738
ORD-004763,2023-07-24 09:00:00,2023-07-29 09:00:00,CUST-0325,PROD-0142,10,0.0,931.1,532.0,5,2023,7,3,57.13672000859199
ORD-004764,2023-01-10 17:00:00,2023-01-12 17:00:00,CUST-0170,PROD-0108,5,0.1,2304.22,1023.92,2,2023,1,1,44.43672913176693
ORD-004765,2023-07-03 16:00:00,2023-07-04 16:00:00,CUST-0700,PROD-0083,4,0.0,2551.76,1151.36,1,2023,7,3,45.120230742703065
ORD-004766,2023-10-12 17:00:00,2023-10-17 17:00:00,CUST-0873,PROD-0109,9,0.05,5987.05,3048.19,5,2023,10,4,50.91305400823444
ORD-004767,2023-12-07 01:00:00,2023-12-10 01:00:00,CUST-0916,PROD-0106,8,0.1,2668.18,1716.58,3,2023,12,4,64.33523975144105
ORD-004768,2023-12-08 17:00:00,2023-12-13 17:00:00,CUST-0186,PROD-0138,4,0.2,1578.72,825.12,5,2023,12,4,52.26512617816965
ORD-004769,2023-05-15 23:00:00,2023-05-16 23:00:00,CUST-0575,PROD-0182,9,0.1,7079.32,3364.93,1,2023,5,2,47.53182509054542
ORD-004770,2023-08-01 07:00:00,2023-08-02 07:00:00,CUST-0487,PROD-0035,3,0.2,912.41,514.97,1,2023,8,3,56.44063524073608
ORD-004771,2023-07-09 00:00:00,2023-07-10 00:00:00,CUST-0857,PROD-0181,1,0.05,665.42,428.75,1,2023,7,3,64.43298969072166
ORD-004772,2023-01-24 21:00:00,2023-01-27 21:00:00,CUST-0151,PROD-0062,7,0.2,3917.93,1375.46,3,2023,1,1,35.106803847950324
ORD-004773,2023-02-22 18:00:00,2023-03-01 18:00:00,CUST-0171,PROD-0008,10,0.1,8618.76,4778.86,7,2023,2,1,55.44718729840486
ORD-004774,2023-11-27 06:00:00,2023-11-28 06:00:00,CUST-0688,PROD-0131,6,0.2,705.55,379.81,1,2023,11,4,53.83176245482248
ORD-004775,2023-05-30 03:00:00,2023-06-04 03:00:00,CUST-0565,PROD-0019,5,0.05,1080.24,628.49,5,2023,5,2,58.18058949862993
ORD-004776,2023-08-13 17:00:00,2023-08-19 17:00:00,CUST-0426,PROD-0187,5,0.2,3975.92,2308.32,6,2023,8,3,58.057506187247235
ORD-004777,2023-08-18 18:00:00,2023-08-19 18:00:00,CUST-0777,PROD-0066,9,0.2,6920.42,4117.37,1,2023,8,3,59.495955447790735
ORD-004778,2023-01-10 20:00:00,2023-01-11 20:00:00,CUST-0946,PROD-0022,9,0.2,1587.6,695.07,1,2023,1,1,43.781179138322
ORD-004779,2023-03-24 13:00:00,2023-03-30 13:00:00,CUST-0419,PROD-0020,1,0.0,823.58,377.6,6,2023,3,1,45.8486121566818
ORD-004780,2023-02-27 20:00:00,2023-03-06 20:00:00,CUST-0993,PROD-0144,4,0.2,1067.46,362.46,7,2023,2,1,33.955370693047044
ORD-004781,2023-07-10 22:00:00,2023-07-11 22:00:00,CUST-0376,PROD-0057,1,0.05,622.84,319.83,1,2023,7,3,51.35026652109691
